"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated.Vegetation","Identification.Notes","NOBO.Detected.","Notes","X...gray.columns.not.cleaned"
"priv030","ks_priv030","ks","prescribed_burning","ks",6,7,2024,2,1453,"DJM",85,4,100,"MNB",0,"R","observer","","","",""
"priv030","ks_priv030","ks","prescribed_burning","ks",6,7,2024,2,1453,"DJM",85,4,100,"BUTT",9,"F","none","medium brown","","",""
"priv030","ks_priv030","ks","prescribed_burning","ks",6,7,2024,2,1453,"DJM",85,4,100,"BUTT",9,"N","musk thistle","silver spotted skipper","","",""
"priv028","ks_priv028","ks","prescribed_burning","ks",6,7,2024,2,1457,"KM",85,3,100,"BUTT",1,"F","none","eastern tailed blue","","",""
"priv028","ks_priv028","ks","prescribed_burning","ks",6,7,2024,2,1457,"KM",85,3,100,"BUTT",0.5,"N","slimflower scurfpea","eastern tailed blue","","",""
"priv028","ks_priv028","ks","prescribed_burning","ks",6,7,2024,2,1457,"KM",85,3,100,"BUTT",1,"F","none","Nymphalidae","","",""
"priv028","ks_priv028","ks","prescribed_burning","ks",6,7,2024,2,1457,"KM",85,3,100,"BUTT",2,"F","none","Nymphalidae","","",""
"priv028","ks_priv028","ks","prescribed_burning","ks",6,7,2024,2,1457,"KM",85,3,100,"CB",1,"F","none","","","",""
"priv028","ks_priv028","ks","prescribed_burning","ks",6,7,2024,2,1457,"KM",85,3,100,"BUTT",4,"F","none","white","","",""
"priv029","ks_priv029","ks","prescribed_burning","ks",6,7,2024,2,1528,"KM",85,3,100,"BUTT",6,"F","none","silver spotted skipper","","",""
"priv029","ks_priv029","ks","prescribed_burning","ks",6,7,2024,2,1528,"KM",85,3,100,"CB",2.5,"F","none","","","",""
"priv029","ks_priv029","ks","prescribed_burning","ks",6,7,2024,2,1528,"KM",85,3,100,"CB",3,"F","none","","","",""
"priv029","ks_priv029","ks","prescribed_burning","ks",6,7,2024,2,1528,"KM",85,3,100,"CB",0.25,"F","none","","yes","NOBO, DICK, GRSP, EAME, AMRO",""
"priv029","ks_priv029","ks","prescribed_burning","ks",6,7,2024,2,1528,"KM",85,3,100,"BUTT",1,"F","none","skipper","yes","NOBO, DICK, GRSP, EAME, AMRO",""
"priv029","ks_priv029","ks","prescribed_burning","ks",6,7,2024,2,1528,"KM",85,3,100,"BUTT",2,"F","none","Nymphalidae","","",""
"priv029","ks_priv029","ks","prescribed_burning","ks",6,7,2024,2,1528,"KM",85,3,100,"CB",1,"F","none","","","",""
"priv027","ks_priv027","ks","prescribed_burning","ks",6,7,2024,2,1355,"KM",86,3,25,"BUTT",1,"F","n/a","Nymphalidae","","did not conduct survey because of cows",""
"priv027","ks_priv027","ks","prescribed_burning","ks",6,7,2024,2,1355,"KM",86,3,25,"BUTT",1.25,"F","dogwood","Nymphalidae","","",""
"priv027","ks_priv027","ks","prescribed_burning","ks",6,7,2024,2,1355,"KM",86,3,25,"BUTT",6,"F","none","Nymphalidae","","",""
"priv027","ks_priv027","ks","prescribed_burning","ks",6,7,2024,2,1355,"KM",86,3,25,"BUTT",10,"F","dogwood","white","","",""
"priv027","ks_priv027","ks","prescribed_burning","ks",6,7,2024,2,1355,"KM",86,3,25,"BUTT",3.5,"F","none","silver spotted skipper","","",""
"priv027","ks_priv027","ks","prescribed_burning","ks",6,7,2024,2,1355,"KM",86,3,25,"BUTT",2,"F","none","Papilio glaucus","","",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"BUTT",4,"F","none","white","","",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"CB",0.25,"F","none","","","",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"BUTT",2,"F","none","skipper","","",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"BUTT",1,"F","none","blue Lycaenidae","","",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"BUTT",9,"F","none","Nymphalidae","","",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"CB",1.5,"F","none","","","remove?",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"BB",5,"F","none","","","",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"BUTT",0.25,"F","none","silver spotted skipper","","",""
"priv026","ks_priv026","ks","prescribed_burning","ks",6,7,2024,2,1430,"KM",86,2,75,"BUTT",12,"R","mimosa","sulphur","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1320,"KM",80,2,0,"CB",0.5,"F","none","","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1320,"KM",80,2,0,"CB",0.25,"F","none","","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1320,"KM",80,2,0,"BUTT",1,"R","grass","skipper","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1320,"KM",80,2,0,"SBB",1,"N","Erigeron annuus","","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1320,"KM",80,2,0,"BUTT",2,"F","none","fritillary","","remove?",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",1,"F","none","fritillary","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"CB",2,"F","none","","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",1.5,"F","none","sulphur","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",4,"F","none","Nymphalidae","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",4,"F","none","Nymphalidae","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",3,"F","none","medium, brown","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",5,"F","none","regal fritillary","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",5,"F","none","regal fritillary","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"CB",4,"F","none","","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",1,"F","none","regal fritillary","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",2,"F","none","medium, black","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",0.5,"F","none","regal fritillary","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",0.5,"F","none","regal fritillary","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",1,"F","none","Nymphalidae","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"MNB",0,"R","observer","","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",1,"F","none","Nymphalidae","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1356,"KM",81,1,0,"BUTT",0.5,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",2,"F","none","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",2,"F","none","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",2,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",2,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",2,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",2,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",6,"F","none","white","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",1,"F","none","skipper","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",8,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BB",0.25,"N","slimflower scurfpea","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"CB",1,"F","none","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",12,"F","none","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",12,"F","none","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",6,"N","sulphur cinquefoil","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",6,"N","sulphur cinquefoil","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",1,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BB",3,"N","sulphur cinquefoil","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"MNB",3.5,"N","sulphur cinquefoil","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",4,"F","none","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",0.5,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",1,"F","none","black with yellow edge","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",1,"F","none","regal fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"CB",0.5,"F","none","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1434,"KM",82,2,0,"BUTT",0,"F","none","regal fritillary","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"BUTT",0.5,"R","vervain","silver spotted skipper","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"SBB",1,"N","daisy fleabane","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"SBB",1,"N","daisy fleabane","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"MNB",0,"R","t-post","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"MNB",0,"R","t-post","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"SBB",1,"N","yellow sweet clover","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"BUTT",0.5,"N","white trifolium","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"BUTT",0.5,"N","white trifolium","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"CB",1,"F","none","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"BUTT",6,"F","none","Nymphalidae","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"BUTT",4,"F","none","Nymphalidae","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"BUTT",8,"N","Carduus","spangled fritillary","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,10,2024,1,1520,"KM",83,0,0,"BUTT",8,"N","Carduus","","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,10,2024,2,1000,"IS",73,3,0,"BUTT",5,"F","none","blue Lycaenidae","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,10,2024,2,1000,"IS",73,3,0,"BUTT",0.5,"F","none","Nymphalidae","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,10,2024,2,1000,"IS",73,3,0,"BB",0.75,"F","none","","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,10,2024,2,1000,"IS",73,3,0,"BUTT",0.25,"F","none","Nymphalidae","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,10,2024,2,1000,"IS",73,3,0,"BB",6.5,"F","none","","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"BUTT",13.5,"F","none","","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"BUTT",5.5,"F","none","Pieridae","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"BUTT",6.25,"F","none","Pieridae","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"BUTT",6.25,"F","none","Pieridae","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"BUTT",3.5,"F","none","skipper","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"BUTT",10.5,"F","none","Pieridae","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"BUTT",1.5,"F","none","blue Lycaenidae","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"SBB",0,"R","observer","","","",""
"priv020","ks_priv020","ks","prescribed_burning","ks",6,10,2024,2,1029,"IS",75,2,0,"BUTT",2.25,"F","none","skipper","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"BUTT",22,"F","none","","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"BUTT",0.25,"R","none","skipper","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"BUTT",8.25,"F","none","skipper","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"BUTT",12.25,"F","none","Pieridae","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"CB",0.5,"F","none","","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"SBB",0.25,"R","BV trap","","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"SBB",0.25,"R","BV trap","","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"SBB",0.25,"R","BV trap","","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"SBB",0,"R","observer","","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"BUTT",12.5,"F","none","Pieridae","","",""
"priv021","ks_priv021","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",76,3,0,"SBB",0,"R","observer","","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",4,"N","Carduus","skipper","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"CB",3.5,"F","none","","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",3.5,"F","none","blue Lycaenidae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"MNB",0,"R","observer","","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",0.25,"R","grass","skipper","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",3,"F","none","Pieridae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",0.25,"F","none","blue Lycaenidae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",0.25,"F","none","Nymphalidae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",3.5,"F","none","Pieridae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",3.25,"F","none","Pieridae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"BUTT",0.25,"F","none","Pieridae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,10,2024,2,1101,"IS",77,2,25,"HB",0,"R","observer","","","",""
"priv024","ks_priv024","ks","prescribed_burning","ks",6,11,2024,2,1321,"IS",85,3,50,"BUTT",2.75,"F","none","Nymphalidae","","",""
"priv024","ks_priv024","ks","prescribed_burning","ks",6,11,2024,2,1321,"IS",85,3,50,"CB",0.25,"F","none","","","",""
"priv024","ks_priv024","ks","prescribed_burning","ks",6,11,2024,2,1321,"IS",85,3,50,"BUTT",3,"F","none","","","",""
"priv024","ks_priv024","ks","prescribed_burning","ks",6,11,2024,2,1321,"IS",85,3,50,"CB",1.5,"F","none","","","",""
"priv024","ks_priv024","ks","prescribed_burning","ks",6,11,2024,2,1321,"IS",85,3,50,"BUTT",2,"F","none","sulphur","","",""
"priv023","ks_priv023","ks","prescribed_burning","ks",6,11,2024,2,1351,"IS",84,4,50,"BB",4.5,"F","none","","","",""
"priv023","ks_priv023","ks","prescribed_burning","ks",6,11,2024,2,1351,"IS",84,4,50,"BUTT",5,"F","none","","","",""
"priv023","ks_priv023","ks","prescribed_burning","ks",6,11,2024,2,1351,"IS",84,4,50,"BUTT",3.75,"F","none","blue Lycaenidae","","",""
"priv023","ks_priv023","ks","prescribed_burning","ks",6,11,2024,2,1351,"IS",84,4,50,"SBB",0.25,"N","sulphur cinquefoil","","","",""
"priv023","ks_priv023","ks","prescribed_burning","ks",6,11,2024,2,1351,"IS",84,4,50,"CB",0.25,"F","none","","","",""
"priv023","ks_priv023","ks","prescribed_burning","ks",6,11,2024,2,1351,"IS",84,4,50,"BUTT",2.5,"F","none","skipper","","",""
"priv023","ks_priv023","ks","prescribed_burning","ks",6,11,2024,2,1351,"IS",84,4,50,"BUTT",22,"F","none","sulphur","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"BUTT",3.5,"F","none","skipper","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"BUTT",0.25,"F","none","skipper","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"BUTT",6.75,"F","none","skipper","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",0.25,"F","none","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",8.25,"F","none","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",0.25,"F","none","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"BUTT",3.5,"F","none","skipper","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",0.25,"F","none","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",2.5,"F","none","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"BUTT",4.5,"F","none","blue Lycaenidae","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",2.75,"F","none","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",3,"F","none","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"SBB",0.25,"N","slimflower scurfpea","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"BUTT",0.25,"F","none","skipper","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"BUTT",1,"N","none","blue Lycaenidae","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"BUTT",0.5,"N","none","white/sulphur","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",0.25,"N","slimflower scurfpea","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",0.25,"F","none","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",0.25,"N","slimflower scurfpea","","","",""
"priv025","ks_priv025","ks","prescribed_burning","ks",6,11,2024,2,1427,"IS",85,2,25,"CB",0.25,"N","slimflower scurfpea","","","",""
"priv047","ks_priv047","ks","not_enrolled_in_NRCS","ks",6,12,2024,2,1000,"KM",78,2,0,"BUTT",3,"F","none","white","","",""
"priv047","ks_priv047","ks","not_enrolled_in_NRCS","ks",6,12,2024,2,1000,"KM",78,2,0,"BUTT",10,"F","none","sulphur","","",""
"priv047","ks_priv047","ks","not_enrolled_in_NRCS","ks",6,12,2024,2,1000,"KM",78,2,0,"BUTT",1,"F","none","sulphur","","",""
