"short_point_id","full_point_id","state","month","day","year","visit","observer","genus","species","flowers_or_inflorescences","flowers","stems","flowers_per_stem","Notes.Photos","common_name","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8"
"priv028","ks_priv028","ks",6,7,2024,2,"SG","Oxalis","dillenii","flowers",3,3,1,"none","slenderyellowwoodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv029","ks_priv029","ks",6,7,2024,2,"SG","Oxalis","dillenii","flowers",1,1,1,"none","slenderyellowwoodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv029","ks_priv029","ks",6,7,2024,2,"SG","Dianthus","armeria","flowers",1,1,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv029","ks_priv029","ks",6,7,2024,2,"SG","Achillea","millefolium","flowers",135,15,9,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv030","ks_priv030","ks",6,7,2024,2,"DJM","Medicago","lupulina","flowers",90,9,10,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv030","ks_priv030","ks",6,7,2024,2,"DJM","Medicago","lupulina","flowers",55,11,5,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv030","ks_priv030","ks",6,7,2024,2,"DJM","MeliLotus","officinalis","flowers",30,1,30,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv030","ks_priv030","ks",6,7,2024,2,"DJM","Psoralidium","tenuiflorum","flowers",35,1,35,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",10,2,5,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",1,1,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",27,3,9,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Rhus","glabra","flowers",120,2,60,"none","smoothsumac","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",28,4,7,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Rhus","glabra","flowers",90,3,30,"none","smoothsumac","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",24,2,12,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Psoralidium","tenuiflorum","flowers",9,1,9,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",12,2,6,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",4,1,4,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Rhus","glabra","flowers",130,1,130,"none","smoothsumac","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Rhus","glabra","flowers",1200,1,1200,"none","smoothsumac","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",40,4,10,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Achillea","millefolium","flowers",30,1,30,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",6,2,3,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",1,1,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",8,1,8,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv032","ks_priv032","ks",6,7,2024,2,"DJM","Asclepias","viridis","flowers",6,1,6,"none","greenantelopehorn","",NA,NA,NA,NA,NA,NA,NA,NA
"priv032","ks_priv032","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",13,1,13,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv032","ks_priv032","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",6,1,6,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv032","ks_priv032","ks",6,7,2024,2,"DJM","Achillea","millefolium","flowers",25,1,25,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Achillea","millefolium","flowers",7860,131,60,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","ks_priv019","ks",6,10,2024,2,"KM","MeliLotus","officinalis","flowers",60,2,30,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Erigeron","annuus","flowers",135,27,5,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Medicago","lupulina","flowers",117,39,3,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Dianthus","armeria","flowers",2,2,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Echinacea","purpurea","flowers",15,15,1,"none","purpleconeflower","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Mimosa","pudica","flowers",1,1,1,"none","mimosa","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Medicago","lupulina","flowers",15,5,3,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Psoralidium","tenuiflorum","flowers",186,62,3,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Baptisia","australis","flowers",1,1,21,"none","tallbluewildindigo","",NA,NA,NA,NA,NA,NA,NA,NA
"priv021","ks_priv021","ks",6,10,2024,2,"KM","Mimosa","pudica","flowers",123,41,3,"none","mimosa","",NA,NA,NA,NA,NA,NA,NA,NA
"priv021","ks_priv021","ks",6,10,2024,2,"KM","Medicago","lupulina","flowers",86,43,2,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv021","ks_priv021","ks",6,10,2024,2,"KM","Psoralidium","tenuiflorum","flowers",630,7,90,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Ruellia","humilis","flowers",4,4,1,"none","ruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Tragopogon","dubius","flowers",1,1,1,"none","yellowsalsify","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Medicago","lupulina","flowers",70,35,2,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Mimosa","pudica","flowers",10,5,2,"none","mimosa","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Carduus","nutans","flowers",2,2,1,"none","muskthistle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Verbena","stricta","flowers",25,5,5,"none","hoaryvervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Erigeron","annuus","flowers",20,20,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Achillea","millefolium","flowers",496,496,1,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Psoralidium","tenuiflorum","flowers",4050,270,15,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Carduus","sp.","flowers",2,2,1,"none","Thistle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Verbena","stricta","flowers",38,1,38,"none","hoaryvervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Potentilla","recta","flowers",4,1,4,"none","sulfurcinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Achillea","millefolium","flowers",2256,94,24,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Psoralidium","tenuiflorum","flowers",7740,860,9,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Potentilla","recta","flowers",9,9,1,"none","sulfurcinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Dianthus","armeria","flowers",8,8,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Erigeron","annuus","flowers",8,8,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Rosa","arkansana","flowers",2,2,1,"none","prairerose","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Medicago","lupulina","flowers",90,18,5,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Trifolium","repens","flowers",96,96,1,"none","whiteclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Achillea","millefolium","flowers",774,43,18,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Erigeron","annuus","flowers",35,35,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Verbena","stricta","flowers",256,16,16,"none","hoaryvervain","",NA,NA,NA,NA,NA,NA,NA,NA
"priv035","ks_priv035","ks",6,10,2024,1,"IS","MeliLotus","officinalis","flowers",1122,51,22,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Psoralidium","tenuiflorum","flowers",11928,852,14,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Achillea","millefolium","flowers",4351,229,19,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Erigeron","annuus","flowers",101,101,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Potentilla","recta","flowers",5,1,5,"none","sulfurcinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Dianthus","armeria","flowers",2,2,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Hypericum","perforatum","flowers",50,10,5,"none","common st. john's-wort","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",1550,5,310,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",1050,5,210,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Erigeron","annuus","flowers",1,1,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",780,12,65,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",175,5,155,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",760,8,95,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",200,2,100,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",130,5,26,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",17,1,17,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",750,1,750,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",162,3,54,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",180,3,60,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",1920,8,240,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Erigeron","annuus","flowers",9,3,3,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Erigeron","annuus","flowers",11,1,11,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","MeliLotus","officinalis","flowers",225,3,75,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","MeliLotus","officinalis","flowers",90,2,45,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","MeliLotus","officinalis","flowers",100,5,20,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Oxalis","stricta","flowers",4,2,2,"none","slenderyellowwoodsorrel","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Asclepias","viridis","flowers",5,5,1,"none","greenantelopehorn","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Medicago ","lupulina","flowers",300,3,100,"none","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Dianthus","armeria","flowers",6,1,6,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",22550,41,550,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",2900,29,100,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Mimosa","pudica","flowers",30,10,3,"none","pudica","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",4600,23,200,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",500,5,100,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","MeliLotus","officinalis","flowers",400,8,50,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","MeliLotus","officinalis","flowers",160,1,160,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",500,10,50,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Medicago","lupulina","flowers",28,7,4,"flower/stem by inflorescence","black medic","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",3150,9,350,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Callirhoe","involucrata","flowers",1,1,1,"none","winecupmallow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv038","ks_priv038","ks",6,12,2024,2,"KM","Dianthus","armeria","flowers",6,3,2,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv038","ks_priv038","ks",6,12,2024,2,"KM","Potentilla","recta","flowers",4,2,2,"none","sulfurcinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv038","ks_priv038","ks",6,12,2024,2,"KM","Solanum","carolinense","flowers",6,3,2,"none","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv039","ks_priv039","ks",6,12,2024,2,"KM","Erigeron","annuus","flowers",6,2,3,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv039","ks_priv039","ks",6,12,2024,2,"KM","Erigeron","annuus","flowers",5,1,5,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv039","ks_priv039","ks",6,12,2024,2,"KM","Erigeron","annuus","flowers",1,1,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv039","ks_priv039","ks",6,12,2024,2,"KM","Achillea","millefolium","flowers",180,1,180,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv040","ks_priv040","ks",6,12,2024,2,"KM","Psoralidium","tenuiflorum","flowers",150,1,150,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Dianthus","armeria","flowers",6,6,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Dianthus","armeria","flowers",28,7,4,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv041","ks_priv041","ks",6,12,2024,2,"KM","MeliLotus","officinalis","flowers",60,2,30,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Dianthus","armeria","flowers",6,3,2,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Alliaria","petiolata","flowers",2,1,2,"none","garlicmustard","",NA,NA,NA,NA,NA,NA,NA,NA
"priv042","ks_priv042","ks",6,12,2024,2,"IS","Rosa","arkansana","flowers",1,1,1,"none","prairerose","",NA,NA,NA,NA,NA,NA,NA,NA
"priv043","ks_priv043","ks",6,12,2024,2,"IS","Erigeron","annuus","flowers",10,10,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv043","ks_priv043","ks",6,12,2024,2,"IS","Psoralidium","tenuiflorum","flowers",80,1,80,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv043","ks_priv043","ks",6,12,2024,2,"IS","Achillea","millefolium","flowers",130,5,26,"none","common yarrow","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Phlox","sp.","flowers",56,56,1,"none","phlox","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Psoralidium","tenuiflorum","flowers",2230,223,10,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Solanum","carolinense","flowers",4,4,1,"none","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Leucanthemum","vulgare","flowers",56,56,1,"none","oxeyedaisy","",NA,NA,NA,NA,NA,NA,NA,NA
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Mimosa","pudica","flowers",2,2,1,"none","mimosa","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Psoralidium","tenuiflorum","flowers",695,139,5,"none","slimflowerscurfpea","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Erigeron","annuus","flowers",33,33,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Leucanthemum","vulgare","flowers",89,89,1,"none","oxeyedaisy","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Solanum","carolinense","flowers",3,3,1,"none","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Lobelia","sp.","flowers",55,55,1,"none","lobelia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Dianthus","armeria","flowers",10,10,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv046","ks_priv046","ks",6,12,2024,2,"IS","Solanum","carolinense","flowers",3,3,1,"none","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv047","ks_priv047","ks",6,12,2024,2,"IS","Erigeron","annuus","flowers",24,24,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv047","ks_priv047","ks",6,12,2024,2,"IS","Trifolium","pratense","flowers",1,1,1,"none","redclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv047","ks_priv047","ks",6,12,2024,2,"IS","MeliLotus","officinalis","flowers",329,47,7,"none","yellowsweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Leucanthemum","vulgare","flowers",24,24,1,"none","oxeyedaisy","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",6,13,2024,2,"KM","MeliLotus","albus","flowers",100,1,100,"none","whitesweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",6,13,2024,2,"KM","MeliLotus","albus","flowers",30,1,30,"none","whitesweetclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Potentilla","recta","flowers",2,1,2,"none","sulfurcinquefoil","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Dianthus","armeria","flowers",1,1,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Dianthus","armeria","flowers",4,2,2,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Trifolium","pratense","flowers",2,1,2,"by inflorescence \","redclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv053","ks_priv053","ks",6,13,2024,2,"IS","Hylodesmum","sp.","flowers",12,1,12,"none","Hylodesmum","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Rosa","arkansana","flowers",10,10,1,"none","prairerose","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Leucanthemum","vulgare","flowers",32,32,1,"none","oxeyedaisy","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Erigeron","annuus","flowers",191,191,1,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Dianthus","armeria","flowers",11,11,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Pycnanthemum","tenuiflorum","flowers",1,1,61,"none","narrowleafmountainmint","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Dianthus","armeria","flowers",70,14,5,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Dianthus","armeria","flowers",10,10,1,"none","deptford pink","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Solanum","carolinense","flowers",9,9,1,"none","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Rudbeckia","hirta","flowers",1,1,1,"none","black-eyed susan","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Trifolium","pratense","flowers",7,7,1,"by inflorescence ","redclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Ruellia","humilis","flowers",2,2,1,"none","hairyruellia","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Erigeron","annuus","flowers",14,1,14,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Rosa","arkansana","flowers",11,11,1,"none","prairerose","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Leucanthemum","vulgare","flowers",2,2,1,"none","oxeyedaisy","",NA,NA,NA,NA,NA,NA,NA,NA
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Trifolium","repens","flowers",7,7,1,"by inflorescence","whiteclover","",NA,NA,NA,NA,NA,NA,NA,NA
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Solanum","carolinense","flowers",2,2,1,"none","carolina horsenettle","",NA,NA,NA,NA,NA,NA,NA,NA
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Erigeron","annuus","flowers",2,1,2,"none","daisy fleabane","",NA,NA,NA,NA,NA,NA,NA,NA
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Trifolium","repens","flowers",9,9,1,"by inflorescence","whiteclover","",NA,NA,NA,NA,NA,NA,NA,NA
