"short_point_id","full_point_id","state","month","day","year","visit","observer","genus","species","flowers_or_inflorescences","flowers","stems","flowers_per_stem","Notes/Photos","common_name","survey"
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",1,"1","1","none","daisy fleabane","ks_priv031_v2_y2024"
"priv031","ks_priv031","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",8,"1","8","none","daisy fleabane","ks_priv031_v2_y2024"
"priv032","ks_priv032","ks",6,7,2024,2,"DJM","Asclepias","viridis","flowers",6,"1","6","none","greenantelopehorn","ks_priv032_v2_y2024"
"priv032","ks_priv032","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",13,"1","13","none","daisy fleabane","ks_priv032_v2_y2024"
"priv032","ks_priv032","ks",6,7,2024,2,"DJM","Erigeron","annuus","flowers",6,"1","6","none","daisy fleabane","ks_priv032_v2_y2024"
"priv032","ks_priv032","ks",6,7,2024,2,"DJM","Achillea","millefolium","flowers",25,"1","25","none","common yarrow","ks_priv032_v2_y2024"
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Achillea","millefolium","flowers",7860,"131","60","none","common yarrow","ks_priv019_v2_y2024"
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Melilotus","officinalis","flowers",60,"2","30","none","yellowsweetclover","ks_priv019_v2_y2024"
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Erigeron","annuus","flowers",135,"27","5","none","daisy fleabane","ks_priv019_v2_y2024"
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Medicago","lupulina","flowers",117,"39","3","none","black medic","ks_priv019_v2_y2024"
"priv019","ks_priv019","ks",6,10,2024,2,"KM","Dianthus","armeria","flowers",2,"2","1","none","deptford pink","ks_priv019_v2_y2024"
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Echinacea","purpurea","flowers",15,"15","1","none","purpleconeflower","ks_priv020_v2_y2024"
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Mimosa","pudica","flowers",1,"1","1","none","mimosa","ks_priv020_v2_y2024"
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Medicago","lupulina","flowers",15,"5","3","none","black medic","ks_priv020_v2_y2024"
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Psoralidium","tenuiflorum","flowers",186,"62","3","none","slimflowerscurfpea","ks_priv020_v2_y2024"
"priv020","ks_priv020","ks",6,10,2024,2,"KM","Baptisia","australis","flowers",1,"1","21","none","tallbluewildindigo","ks_priv020_v2_y2024"
"priv021","ks_priv021","ks",6,10,2024,2,"KM","Mimosa","pudica","flowers",123,"41","3","none","mimosa","ks_priv021_v2_y2024"
"priv021","ks_priv021","ks",6,10,2024,2,"KM","Medicago","lupulina","flowers",86,"43","2","none","black medic","ks_priv021_v2_y2024"
"priv021","ks_priv021","ks",6,10,2024,2,"KM","Psoralidium","tenuiflorum","flowers",630,"7","90","none","slimflowerscurfpea","ks_priv021_v2_y2024"
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Ruellia","humilis","flowers",4,"4","1","none","ruellia","ks_priv022_v2_y2024"
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Tragopogon","dubius","flowers",1,"1","1","none","yellowsalsify","ks_priv022_v2_y2024"
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Medicago","lupulina","flowers",70,"35","2","none","black medic","ks_priv022_v2_y2024"
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Mimosa","pudica","flowers",10,"5","2","none","mimosa","ks_priv022_v2_y2024"
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Carduus","nutans","flowers",2,"2","1","none","muskthistle","ks_priv022_v2_y2024"
"priv022","ks_priv022","ks",6,10,2024,2,"KM","Verbena","stricta","flowers",25,"5","5","none","hoaryvervain","ks_priv022_v2_y2024"
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Erigeron","annuus","flowers",20,"20","1","none","daisy fleabane","ks_priv033_v1_y2024"
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Achillea","millefolium","flowers",496,"496","1","none","common yarrow","ks_priv033_v1_y2024"
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Psoralidium","tenuiflorum","flowers",4050,"270","15","none","slimflowerscurfpea","ks_priv033_v1_y2024"
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Carduus","sp.","flowers",2,"2","1","none","Thistle","ks_priv033_v1_y2024"
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Verbena","stricta","flowers",38,"1","38","none","hoaryvervain","ks_priv033_v1_y2024"
"priv033","ks_priv033","ks",6,10,2024,1,"IS","Potentilla","recta","flowers",4,"1","4","none","sulfurcinquefoil","ks_priv033_v1_y2024"
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Achillea","millefolium","flowers",2256,"94","24","none","common yarrow","ks_priv034_v1_y2024"
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Psoralidium","tenuiflorum","flowers",7740,"860","9","none","slimflowerscurfpea","ks_priv034_v1_y2024"
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Potentilla","recta","flowers",9,"9","1","none","sulfurcinquefoil","ks_priv034_v1_y2024"
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Dianthus","armeria","flowers",8,"8","1","none","deptford pink","ks_priv034_v1_y2024"
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Erigeron","annuus","flowers",8,"8","1","none","daisy fleabane","ks_priv034_v1_y2024"
"priv034","ks_priv034","ks",6,10,2024,1,"IS","Rosa","arkansana","flowers",2,"2","1","none","prairerose","ks_priv034_v1_y2024"
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Medicago","lupulina","flowers",90,"18","5","none","black medic","ks_priv035_v1_y2024"
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Trifolium","repens","flowers",96,"96","1","none","whiteclover","ks_priv035_v1_y2024"
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Achillea","millefolium","flowers",774,"43","18","none","common yarrow","ks_priv035_v1_y2024"
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Erigeron","annuus","flowers",35,"35","1","none","daisy fleabane","ks_priv035_v1_y2024"
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Verbena","stricta","flowers",256,"16","16","none","hoaryvervain","ks_priv035_v1_y2024"
"priv035","ks_priv035","ks",6,10,2024,1,"IS","Melilotus","officinalis","flowers",1122,"51","22","none","yellowsweetclover","ks_priv035_v1_y2024"
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Psoralidium","tenuiflorum","flowers",11928,"852","14","none","slimflowerscurfpea","ks_priv036_v1_y2024"
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Achillea","millefolium","flowers",4351,"229","19","none","common yarrow","ks_priv036_v1_y2024"
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Erigeron","annuus","flowers",101,"101","1","none","daisy fleabane","ks_priv036_v1_y2024"
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Potentilla","recta","flowers",5,"1","5","none","sulfurcinquefoil","ks_priv036_v1_y2024"
"priv036","ks_priv036","ks",6,10,2024,1,"IS","Dianthus","armeria","flowers",2,"2","1","none","deptford pink","ks_priv036_v1_y2024"
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Hypericum","perforatum","flowers",50,"10","5","none","common st. john's-wort","ks_priv023_v2_y2024"
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",1550,"5","310","none","slimflowerscurfpea","ks_priv023_v2_y2024"
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",1050,"5","210","none","slimflowerscurfpea","ks_priv023_v2_y2024"
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Erigeron","annuus","flowers",1,"1","1","none","daisy fleabane","ks_priv023_v2_y2024"
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",780,"12","65","none","slimflowerscurfpea","ks_priv023_v2_y2024"
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",175,"5","155","none","slimflowerscurfpea","ks_priv023_v2_y2024"
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",760,"8","95","none","slimflowerscurfpea","ks_priv023_v2_y2024"
"priv023","ks_priv023","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",200,"2","100","none","common yarrow","ks_priv023_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",130,"5","26","none","slimflowerscurfpea","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",17,"1","17","none","slimflowerscurfpea","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",750,"1","750","none","slimflowerscurfpea","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",162,"3","54","none","slimflowerscurfpea","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",180,"3","60","none","common yarrow","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",1920,"8","240","none","common yarrow","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Erigeron","annuus","flowers",9,"3","3","none","daisy fleabane","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Erigeron","annuus","flowers",11,"1","11","none","daisy fleabane","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Melilotus","officinalis","flowers",225,"3","75","none","yellowsweetclover","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Melilotus","officinalis","flowers",90,"2","45","none","yellowsweetclover","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Melilotus","officinalis","flowers",100,"5","20","none","yellowsweetclover","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Oxalis","stricta","flowers",4,"2","2","none","slenderyellowwoodsorrel","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Asclepias","viridis","flowers",5,"5","1","none","greenantelopehorn","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Medicago","lupulina","flowers",300,"3","100","none","black medic","ks_priv024_v2_y2024"
"priv024","ks_priv024","ks",6,11,2024,2,"KM","Dianthus","armeria","flowers",6,"1","6","none","deptford pink","ks_priv024_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",22550,"41","550","none","slimflowerscurfpea","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",2900,"29","100","none","slimflowerscurfpea","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Mimosa","pudica","flowers",30,"10","3","none","pudica","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",4600,"23","200","none","slimflowerscurfpea","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",500,"5","100","none","common yarrow","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Melilotus","officinalis","flowers",400,"8","50","none","yellowsweetclover","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Melilotus","officinalis","flowers",160,"1","160","none","yellowsweetclover","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Achillea","millefolium","flowers",500,"10","50","none","common yarrow","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Medicago","lupulina","flowers",28,"7","4","flower/stem by inflorescence","black medic","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Psoralidium","tenuiflorum","flowers",3150,"9","350","none","slimflowerscurfpea","ks_priv025_v2_y2024"
"priv025","ks_priv025","ks",6,11,2024,2,"KM","Callirhoe","involucrata","flowers",1,"1","1","none","winecupmallow","ks_priv025_v2_y2024"
"priv038","ks_priv038","ks",6,12,2024,2,"KM","Dianthus","armeria","flowers",6,"3","2","none","deptford pink","ks_priv038_v2_y2024"
"priv038","ks_priv038","ks",6,12,2024,2,"KM","Potentilla","recta","flowers",4,"2","2","none","sulfurcinquefoil","ks_priv038_v2_y2024"
"priv038","ks_priv038","ks",6,12,2024,2,"KM","Solanum","carolinense","flowers",6,"3","2","none","carolina horsenettle","ks_priv038_v2_y2024"
"priv039","ks_priv039","ks",6,12,2024,2,"KM","Erigeron","annuus","flowers",6,"2","3","none","daisy fleabane","ks_priv039_v2_y2024"
"priv039","ks_priv039","ks",6,12,2024,2,"KM","Erigeron","annuus","flowers",5,"1","5","none","daisy fleabane","ks_priv039_v2_y2024"
"priv039","ks_priv039","ks",6,12,2024,2,"KM","Erigeron","annuus","flowers",1,"1","1","none","daisy fleabane","ks_priv039_v2_y2024"
"priv039","ks_priv039","ks",6,12,2024,2,"KM","Achillea","millefolium","flowers",180,"1","180","none","common yarrow","ks_priv039_v2_y2024"
"priv040","ks_priv040","ks",6,12,2024,2,"KM","Psoralidium","tenuiflorum","flowers",150,"1","150","none","slimflowerscurfpea","ks_priv040_v2_y2024"
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Dianthus","armeria","flowers",6,"6","1","none","deptford pink","ks_priv041_v2_y2024"
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Dianthus","armeria","flowers",28,"7","4","none","deptford pink","ks_priv041_v2_y2024"
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Melilotus","officinalis","flowers",60,"2","30","none","yellowsweetclover","ks_priv041_v2_y2024"
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Dianthus","armeria","flowers",6,"3","2","none","deptford pink","ks_priv041_v2_y2024"
"priv041","ks_priv041","ks",6,12,2024,2,"KM","Alliaria","petiolata","flowers",2,"1","2","none","garlicmustard","ks_priv041_v2_y2024"
"priv042","ks_priv042","ks",6,12,2024,2,"IS","Rosa","arkansana","flowers",1,"1","1","none","prairerose","ks_priv042_v2_y2024"
"priv043","ks_priv043","ks",6,12,2024,2,"IS","Erigeron","annuus","flowers",10,"10","1","none","daisy fleabane","ks_priv043_v2_y2024"
"priv043","ks_priv043","ks",6,12,2024,2,"IS","Psoralidium","tenuiflorum","flowers",80,"1","80","none","slimflowerscurfpea","ks_priv043_v2_y2024"
"priv043","ks_priv043","ks",6,12,2024,2,"IS","Achillea","millefolium","flowers",130,"5","26","none","common yarrow","ks_priv043_v2_y2024"
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Phlox","sp.","flowers",56,"56","1","none","phlox","ks_priv044_v2_y2024"
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Psoralidium","tenuiflorum","flowers",2230,"223","10","none","slimflowerscurfpea","ks_priv044_v2_y2024"
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Solanum","carolinense","flowers",4,"4","1","none","carolina horsenettle","ks_priv044_v2_y2024"
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Leucanthemum","vulgare","flowers",56,"56","1","none","oxeyedaisy","ks_priv044_v2_y2024"
"priv044","ks_priv044","ks",6,12,2024,2,"IS","Mimosa","pudica","flowers",2,"2","1","none","mimosa","ks_priv044_v2_y2024"
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Psoralidium","tenuiflorum","flowers",695,"139","5","none","slimflowerscurfpea","ks_priv045_v2_y2024"
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Erigeron","annuus","flowers",33,"33","1","none","daisy fleabane","ks_priv045_v2_y2024"
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Leucanthemum","vulgare","flowers",89,"89","1","none","oxeyedaisy","ks_priv045_v2_y2024"
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Solanum","carolinense","flowers",3,"3","1","none","carolina horsenettle","ks_priv045_v2_y2024"
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Lobelia","sp.","flowers",55,"55","1","none","lobelia","ks_priv045_v2_y2024"
"priv045","ks_priv045","ks",6,12,2024,2,"IS","Dianthus","armeria","flowers",10,"10","1","none","deptford pink","ks_priv045_v2_y2024"
"priv046","ks_priv046","ks",6,12,2024,2,"IS","Solanum","carolinense","flowers",3,"3","1","none","carolina horsenettle","ks_priv046_v2_y2024"
"priv047","ks_priv047","ks",6,12,2024,2,"IS","Erigeron","annuus","flowers",24,"24","1","none","daisy fleabane","ks_priv047_v2_y2024"
"priv047","ks_priv047","ks",6,12,2024,2,"IS","Trifolium","pratense","flowers",1,"1","1","none","redclover","ks_priv047_v2_y2024"
"priv047","ks_priv047","ks",6,12,2024,2,"IS","Melilotus","officinalis","flowers",329,"47","7","none","yellowsweetclover","ks_priv047_v2_y2024"
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Leucanthemum","vulgare","flowers",24,"24","1","none","oxeyedaisy","ks_priv048_v2_y2024"
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Melilotus","albus","flowers",100,"1","100","none","whitesweetclover","ks_priv048_v2_y2024"
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Melilotus","albus","flowers",30,"1","30","none","whitesweetclover","ks_priv048_v2_y2024"
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Potentilla","recta","flowers",2,"1","2","none","sulfurcinquefoil","ks_priv048_v2_y2024"
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Dianthus","armeria","flowers",1,"1","1","none","deptford pink","ks_priv048_v2_y2024"
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Dianthus","armeria","flowers",4,"2","2","none","deptford pink","ks_priv048_v2_y2024"
"priv048","ks_priv048","ks",6,13,2024,2,"KM","Trifolium","pratense","flowers",2,"1","2","by inflorescence \","redclover","ks_priv048_v2_y2024"
"priv053","ks_priv053","ks",6,13,2024,2,"IS","Hylodesmum","sp.","flowers",12,"1","12","none","Hylodesmum","ks_priv053_v2_y2024"
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Rosa","arkansana","flowers",10,"10","1","none","prairerose","ks_priv058_v2_y2024"
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Leucanthemum","vulgare","flowers",32,"32","1","none","oxeyedaisy","ks_priv058_v2_y2024"
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Erigeron","annuus","flowers",191,"191","1","none","daisy fleabane","ks_priv058_v2_y2024"
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Dianthus","armeria","flowers",11,"11","1","none","deptford pink","ks_priv058_v2_y2024"
"priv058","ks_priv058","ks",6,14,2024,2,"IS","Pycnanthemum","tenuiflorum","flowers",1,"1","61","none","narrowleafmountainmint","ks_priv058_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Dianthus","armeria","flowers",70,"14","5","none","deptford pink","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Dianthus","armeria","flowers",10,"10","1","none","deptford pink","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Solanum","carolinense","flowers",9,"9","1","none","carolina horsenettle","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Rudbeckia","hirta","flowers",1,"1","1","none","black-eyed susan","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Trifolium","pratense","flowers",7,"7","1","by inflorescence","redclover","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Ruellia","humilis","flowers",2,"2","1","none","hairyruellia","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Erigeron","annuus","flowers",14,"1","14","none","daisy fleabane","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Rosa","arkansana","flowers",11,"11","1","none","prairerose","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Leucanthemum","vulgare","flowers",2,"2","1","none","oxeyedaisy","ks_priv059_v2_y2024"
"priv059","ks_priv059","ks",6,14,2024,2,"KM","Trifolium","repens","flowers",7,"7","1","by inflorescence","whiteclover","ks_priv059_v2_y2024"
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Solanum","carolinense","flowers",2,"2","1","none","carolina horsenettle","ks_priv060_v2_y2024"
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Erigeron","annuus","flowers",2,"1","2","none","daisy fleabane","ks_priv060_v2_y2024"
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Trifolium","repens","flowers",9,"9","1","by inflorescence","whiteclover","ks_priv060_v2_y2024"
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Rosa","arkansana","flowers",5,"1","15","none","prairerose","ks_priv060_v2_y2024"
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Rosa","arkansana","flowers",14,"2","7","none","prairerose","ks_priv060_v2_y2024"
"priv060","ks_priv060","ks",6,14,2024,2,"KM","Leucanthemum","vulgare","flowers",2,"2","1","none","oxeyedaisy","ks_priv060_v2_y2024"
