"survey","short_point_id","full_point_id","state","conservation_practice","treated","month","day","year","visit","trap type","trap n/a","Prelim ID","Insect Order","Family","Genus","Specimen ID","Sex","det","Preservation","Notes"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"bee bowl","N","bee","Hymenoptera","Megachilidae","Megachile","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v3_y2024","priv003","ks_priv003","ks","prescribed_burning","post",7,9,2024,3,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"bee bowl","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochloropsis","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum (Hemihalictus) lustrans","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv003_v4_y2024","priv003","ks_priv003","ks","prescribed_burning","post",7,23,2024,4,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"mo_priv003_v4_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,29,2024,4,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"ks_priv003_v1_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,5,2024,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v1_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","male","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Augochloropsis","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Diadasia","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Diadasia","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","male","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v2_y2024","priv003","ks_priv003","ks","prescribed_burning","post",6,20,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","male","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","C. Mathis 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum (Dialictus)","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v2_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",6,13,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv003_v3_y2024","priv003","ks_priv003","ks","prescribed_burning","post",7,9,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","D.J. McNeil 2025","mounted","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","male","C. Mathis 2025","mounted","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv003_v3_y2024","priv003","mo_priv003","mo","wildlife_hab_planting","pre",7,9,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Ceratina","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv003_v4_y2024","priv003","ks_priv003","ks","prescribed_burning","post",7,23,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v4_y2024","priv003","ks_priv003","ks","prescribed_burning","post",7,23,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv003_v4_y2024","priv003","ks_priv003","ks","prescribed_burning","post",7,23,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Anthophora","Anthophora walshii","female","C. Mathis 2025","mounted","NA"
