"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated Vegetation","Identification Notes","NOBO Detected?","Notes","<- gray columns not cleaned","survey"
"priv006","ks_priv006","ks","prescribed_burning","pre",6,5,2024,1,1300,"KM",83,1,0,"BUTT","12","F","none","Nymphalidae",NA,"2nd Davisson point",NA,"ks_priv006_v1_y2024"
"priv006","ks_priv006","ks","prescribed_burning","pre",6,5,2024,1,1300,"KM",83,1,0,"BUTT","1","F","none","Papilionidae",NA,NA,NA,"ks_priv006_v1_y2024"
"priv006","ks_priv006","ks","prescribed_burning","pre",6,5,2024,1,1300,"KM",83,1,0,"BUTT","8","F","none","white",NA,NA,NA,"ks_priv006_v1_y2024"
"priv006","ks_priv006","ks","prescribed_burning","pre",6,5,2024,1,1300,"KM",83,1,0,"BB","0.5","F","none",NA,NA,NA,NA,"ks_priv006_v1_y2024"
"priv011","ks_priv011","ks","prescribed_burning","pre",6,5,2024,1,1427,"KM",87,2,0,"BUTT","5","F","none","monarch",NA,NA,NA,"ks_priv011_v1_y2024"
"priv011","ks_priv011","ks","prescribed_burning","pre",6,5,2024,1,1427,"KM",87,2,0,"BUTT","4","F","none","Nymphalidae",NA,NA,NA,"ks_priv011_v1_y2024"
"priv011","ks_priv011","ks","prescribed_burning","pre",6,5,2024,1,1427,"KM",87,2,0,"CB","0.25","F","none",NA,NA,NA,NA,"ks_priv011_v1_y2024"
"priv011","ks_priv011","ks","prescribed_burning","pre",6,5,2024,1,1427,"KM",87,2,0,"CB","1","F","none",NA,NA,NA,NA,"ks_priv011_v1_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",6,5,2024,1,1600,"KM",89,3,0,"BUTT","1","R","yellow sweet clover","eastern tailed blue",NA,NA,NA,"ks_priv004_v1_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",6,5,2024,1,1600,"KM",89,3,0,"BB","2.75","F","none",NA,NA,NA,NA,"ks_priv004_v1_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",6,5,2024,1,1142,"DJM",78,2,0,"CB","2","F","none",NA,NA,NA,NA,"ks_priv008_v1_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",6,5,2024,1,1142,"DJM",78,2,0,"BUTT","4","F","none","regal fritillary",NA,"Prescribed burn recovery, poor soil quality, dirt & rock patch",NA,"ks_priv008_v1_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",6,5,2024,1,1142,"DJM",78,2,0,"BUTT","0.5","F","none","skipper",NA,NA,NA,"ks_priv008_v1_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",6,5,2024,1,1240,"DJM",83,2,0,"BUTT","1.25","F","none","skipper",NA,"Prescribed burn recovery, poor soil quality, dirt & rock patch",NA,"ks_priv007_v1_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",6,5,2024,1,1240,"DJM",83,2,0,"BUTT","2","F","none","crescent",NA,NA,NA,"ks_priv007_v1_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",6,5,2024,1,1240,"DJM",83,2,0,"BUTT","1.5","R","hackberry sapling","questionmark/comma",NA,NA,NA,"ks_priv007_v1_y2024"
"priv012","ks_priv012","ks","prescribed_burning","pre",6,5,2024,1,1417,"DJM",87,2,0,"BUTT","1.1499999999999999","R","redcedar","questionmark/comma",NA,NA,NA,"ks_priv012_v1_y2024"
"priv012","ks_priv012","ks","prescribed_burning","pre",6,5,2024,1,1417,"DJM",87,2,0,"BUTT","0.75","F","none","crescent",NA,NA,NA,"ks_priv012_v1_y2024"
"priv012","ks_priv012","ks","prescribed_burning","pre",6,5,2024,1,1417,"DJM",87,2,0,"BUTT","2","F","none","skipper",NA,NA,NA,"ks_priv012_v1_y2024"
"priv012","ks_priv012","ks","prescribed_burning","pre",6,5,2024,1,1417,"DJM",87,2,0,"BUTT","8","F","none","azure",NA,NA,NA,"ks_priv012_v1_y2024"
"priv001","ks_priv001","ks","prescribed_burning","post",6,5,2024,1,1556,"DJM",89,3,0,"CB","6.25","F","none",NA,NA,NA,NA,"ks_priv001_v1_y2024"
"priv001","ks_priv001","ks","prescribed_burning","post",6,5,2024,1,1556,"DJM",89,3,0,"BUTT","0.5","F","none","azure",NA,NA,NA,"ks_priv001_v1_y2024"
"priv002","ks_priv002","ks","prescribed_burning","post",6,5,2024,1,1640,"DJM",89,3,0,"BUTT","2","F","none","regal fritillary",NA,NA,NA,"ks_priv002_v1_y2024"
"priv002","ks_priv002","ks","prescribed_burning","post",6,5,2024,1,1640,"DJM",89,3,0,"BUTT","2.2000000000000002","F","none","small brown",NA,NA,NA,"ks_priv002_v1_y2024"
"priv061","ks_priv061","ks","brush_management","post",6,6,2024,1,1349,"SG",84,3,0,"BUTT","3.5","F","none","white spp.",NA,NA,NA,"ks_priv061_v1_y2024"
"priv061","ks_priv061","ks","brush_management","post",6,6,2024,1,1349,"SG",84,3,0,"BUTT","4.75","F","none","unkown",NA,NA,NA,"ks_priv061_v1_y2024"
"priv061","ks_priv061","ks","brush_management","post",6,6,2024,1,1349,"SG",84,3,0,"BUTT","2.5","F","none","question mark",NA,NA,NA,"ks_priv061_v1_y2024"
"priv061","ks_priv061","ks","brush_management","post",6,6,2024,1,1349,"SG",84,3,0,"BUTT","5","F","none","Nymphalidae",NA,NA,NA,"ks_priv061_v1_y2024"
"priv061","ks_priv061","ks","brush_management","post",6,6,2024,1,1349,"SG",84,3,0,"BUTT","2.5","F","none","unknown",NA,NA,NA,"ks_priv061_v1_y2024"
"priv061","ks_priv061","ks","brush_management","post",6,6,2024,1,1349,"SG",84,3,0,"BUTT","0.5","F","none","Gorgone checkerspot",NA,NA,NA,"ks_priv061_v1_y2024"
"priv062","ks_priv062","ks","brush_management","post",6,6,2024,1,1331,"DJM",84,4,0,"BUTT","0.4","F","none","sulphur",NA,NA,NA,"ks_priv062_v1_y2024"
"priv062","ks_priv062","ks","brush_management","post",6,6,2024,1,1331,"DJM",84,4,0,"BUTT","0.25","F","none","white spp.",NA,NA,NA,"ks_priv062_v1_y2024"
"priv062","ks_priv062","ks","brush_management","post",6,6,2024,1,1331,"DJM",84,4,0,"BUTT","2.75","F","none","crescent",NA,NA,NA,"ks_priv062_v1_y2024"
"priv032","ks_priv032","ks","prescribed_burning","pre",6,7,2024,2,1336,"DJM",83,3,25,"CB","2.5","F","none",NA,NA,NA,NA,"ks_priv032_v2_y2024"
"priv032","ks_priv032","ks","prescribed_burning","pre",6,7,2024,2,1336,"DJM",83,3,25,"MNB","0","R","observer",NA,NA,NA,NA,"ks_priv032_v2_y2024"
"priv032","ks_priv032","ks","prescribed_burning","pre",6,7,2024,2,1336,"DJM",83,3,25,"BB","1.5","F","none",NA,NA,NA,NA,"ks_priv032_v2_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",6,7,2024,2,1411,"DJM",85,3,50,"MNB","0","R","observer","remove?",NA,NA,NA,"ks_priv031_v2_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",6,7,2024,2,1411,"DJM",85,3,50,"MNB","0","R","observer","remove?",NA,NA,NA,"ks_priv031_v2_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",6,7,2024,2,1411,"DJM",85,3,50,"BUTT","1.25","N","daisy fleabane","crescent",NA,NA,NA,"ks_priv031_v2_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",6,7,2024,2,1411,"DJM",85,3,50,"SBB","0.25","N","daisy fleabane",NA,NA,NA,NA,"ks_priv031_v2_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",6,7,2024,2,1453,"DJM",85,4,100,"BB","0.25","F","none",NA,NA,NA,NA,"ks_priv030_v2_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",6,7,2024,2,1453,"DJM",85,4,100,"BB","2.5","F","none",NA,NA,NA,NA,"ks_priv030_v2_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",6,7,2024,2,1453,"DJM",85,4,100,"MNB","0","R","observer",NA,NA,NA,NA,"ks_priv030_v2_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",6,7,2024,2,1453,"DJM",85,4,100,"BUTT","9","F","none","medium brown",NA,NA,NA,"ks_priv030_v2_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",6,7,2024,2,1453,"DJM",85,4,100,"BUTT","9","N","musk thistle","silver spotted skipper",NA,NA,NA,"ks_priv030_v2_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",6,7,2024,2,1457,"KM",85,3,100,"BUTT","1","F","none","eastern tailed blue",NA,NA,NA,"ks_priv028_v2_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",6,7,2024,2,1457,"KM",85,3,100,"BUTT","0.5","N","slimflower scurfpea","eastern tailed blue",NA,NA,NA,"ks_priv028_v2_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",6,7,2024,2,1457,"KM",85,3,100,"BUTT","1","F","none","Nymphalidae",NA,NA,NA,"ks_priv028_v2_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",6,7,2024,2,1457,"KM",85,3,100,"BUTT","2","F","none","Nymphalidae",NA,NA,NA,"ks_priv028_v2_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",6,7,2024,2,1457,"KM",85,3,100,"CB","1","F","none",NA,NA,NA,NA,"ks_priv028_v2_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",6,7,2024,2,1457,"KM",85,3,100,"BUTT","4","F","none","white",NA,NA,NA,"ks_priv028_v2_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",6,7,2024,2,1528,"KM",85,3,100,"BUTT","6","F","none","silver spotted skipper",NA,NA,NA,"ks_priv029_v2_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",6,7,2024,2,1528,"KM",85,3,100,"CB","2.5","F","none",NA,NA,NA,NA,"ks_priv029_v2_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",6,7,2024,2,1528,"KM",85,3,100,"CB","3","F","none",NA,NA,NA,NA,"ks_priv029_v2_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",6,7,2024,2,1528,"KM",85,3,100,"CB","0.25","F","none",NA,"yes","NOBO, DICK, GRSP, EAME, AMRO",NA,"ks_priv029_v2_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",6,7,2024,2,1528,"KM",85,3,100,"BUTT","1","F","none","skipper","yes","NOBO, DICK, GRSP, EAME, AMRO",NA,"ks_priv029_v2_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",6,7,2024,2,1528,"KM",85,3,100,"BUTT","2","F","none","Nymphalidae",NA,NA,NA,"ks_priv029_v2_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",6,7,2024,2,1528,"KM",85,3,100,"CB","1","F","none",NA,NA,NA,NA,"ks_priv029_v2_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",6,7,2024,2,1355,"KM",86,3,25,"BUTT","1","F","n/a","Nymphalidae",NA,"did not conduct survey because of cows",NA,"ks_priv027_v2_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",6,7,2024,2,1355,"KM",86,3,25,"BUTT","1.25","F","dogwood","Nymphalidae",NA,NA,NA,"ks_priv027_v2_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",6,7,2024,2,1355,"KM",86,3,25,"BUTT","6","F","none","Nymphalidae",NA,NA,NA,"ks_priv027_v2_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",6,7,2024,2,1355,"KM",86,3,25,"BUTT","10","F","dogwood","white",NA,NA,NA,"ks_priv027_v2_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",6,7,2024,2,1355,"KM",86,3,25,"BUTT","3.5","F","none","silver spotted skipper",NA,NA,NA,"ks_priv027_v2_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",6,7,2024,2,1355,"KM",86,3,25,"BUTT","2","F","none","Papilio glaucus",NA,NA,NA,"ks_priv027_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"BUTT","4","F","none","white",NA,NA,NA,"ks_priv026_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"CB","0.25","F","none",NA,NA,NA,NA,"ks_priv026_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"BUTT","2","F","none","skipper",NA,NA,NA,"ks_priv026_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"BUTT","1","F","none","blue Lycaenidae",NA,NA,NA,"ks_priv026_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"BUTT","9","F","none","Nymphalidae",NA,NA,NA,"ks_priv026_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"CB","1.5","F","none",NA,NA,"remove?",NA,"ks_priv026_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"BB","5","F","none",NA,NA,NA,NA,"ks_priv026_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"BUTT","0.25","F","none","silver spotted skipper",NA,NA,NA,"ks_priv026_v2_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",6,7,2024,2,1430,"KM",86,2,75,"BUTT","12","R","mimosa","sulphur",NA,NA,NA,"ks_priv026_v2_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1320,"KM",80,2,0,"CB","0.5","F","none",NA,NA,NA,NA,"ks_priv033_v1_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1320,"KM",80,2,0,"CB","0.25","F","none",NA,NA,NA,NA,"ks_priv033_v1_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1320,"KM",80,2,0,"BUTT","1","R","grass","skipper",NA,NA,NA,"ks_priv033_v1_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1320,"KM",80,2,0,"SBB","1","N","Erigeron annuus",NA,NA,NA,NA,"ks_priv033_v1_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1320,"KM",80,2,0,"BUTT","2","F","none","fritillary",NA,"remove?",NA,"ks_priv033_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","1","F","none","fritillary",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"CB","2","F","none",NA,NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","1.5","F","none","sulphur",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","4","F","none","Nymphalidae",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","4","F","none","Nymphalidae",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","3","F","none","medium, brown",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","5","F","none","regal fritillary",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","5","F","none","regal fritillary",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"CB","4","F","none",NA,NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","1","F","none","regal fritillary",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","2","F","none","medium, black",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","0.5","F","none","regal fritillary",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","0.5","F","none","regal fritillary",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","1","F","none","Nymphalidae",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"MNB","0","R","observer",NA,NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","1","F","none","Nymphalidae",NA,NA,NA,"ks_priv036_v1_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1356,"KM",81,1,0,"BUTT","0.5","F","none","regal fritillary",NA,NA,NA,"ks_priv036_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","2","F","none","sulphur",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","2","F","none","sulphur",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","2","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","2","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","2","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","2","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","6","F","none","white",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","1","F","none","skipper",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","8","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BB","0.25","N","slimflower scurfpea",NA,NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"CB","1","F","none",NA,NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","12","F","none","sulphur",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","12","F","none","sulphur",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","6","N","sulphur cinquefoil","sulphur",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","6","N","sulphur cinquefoil","sulphur",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","1","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BB","3","N","sulphur cinquefoil",NA,NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"MNB","3.5","N","sulphur cinquefoil",NA,NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","4","F","none","sulphur",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","0.5","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","1","F","none","black with yellow edge",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","1","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"CB","0.5","F","none",NA,NA,NA,NA,"ks_priv034_v1_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1434,"KM",82,2,0,"BUTT","0","F","none","regal fritillary",NA,NA,NA,"ks_priv034_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"BUTT","0.5","R","vervain","silver spotted skipper",NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"SBB","1","N","daisy fleabane",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"SBB","1","N","daisy fleabane",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"MNB","0","R","t-post",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"MNB","0","R","t-post",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"SBB","1","N","yellow sweet clover",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"BUTT","0.5","N","white trifolium",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"BUTT","0.5","N","white trifolium",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"CB","1","F","none",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"BUTT","6","F","none","Nymphalidae",NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"BUTT","4","F","none","Nymphalidae",NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"BUTT","8","N","Carduus","spangled fritillary",NA,NA,NA,"ks_priv035_v1_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",6,10,2024,1,1520,"KM",83,0,0,"BUTT","8","N","Carduus",NA,NA,NA,NA,"ks_priv035_v1_y2024"
"priv019","ks_priv019","ks","prescribed_burning","pre",6,10,2024,2,1000,"IS",73,3,0,"BUTT","5","F","none","blue Lycaenidae",NA,NA,NA,"ks_priv019_v2_y2024"
"priv019","ks_priv019","ks","prescribed_burning","pre",6,10,2024,2,1000,"IS",73,3,0,"BUTT","0.5","F","none","Nymphalidae",NA,NA,NA,"ks_priv019_v2_y2024"
"priv019","ks_priv019","ks","prescribed_burning","pre",6,10,2024,2,1000,"IS",73,3,0,"BB","0.75","F","none",NA,NA,NA,NA,"ks_priv019_v2_y2024"
"priv019","ks_priv019","ks","prescribed_burning","pre",6,10,2024,2,1000,"IS",73,3,0,"BUTT","0.25","F","none","Nymphalidae",NA,NA,NA,"ks_priv019_v2_y2024"
"priv019","ks_priv019","ks","prescribed_burning","pre",6,10,2024,2,1000,"IS",73,3,0,"BB","6.5","F","none",NA,NA,NA,NA,"ks_priv019_v2_y2024"
"priv020","ks_priv020","ks","prescribed_burning","pre",6,10,2024,2,1029,"IS",75,2,0,"BUTT","13.5","F","none",NA,NA,NA,NA,"ks_priv020_v2_y2024"
"priv020","ks_priv020","ks","prescribed_burning","pre",6,10,2024,2,1029,"IS",75,2,0,"BUTT","5.5","F","none","Pieridae",NA,NA,NA,"ks_priv020_v2_y2024"
"priv020","ks_priv020","ks","prescribed_burning","pre",6,10,2024,2,1029,"IS",75,2,0,"BUTT","6.25","F","none","Pieridae",NA,NA,NA,"ks_priv020_v2_y2024"
"priv020","ks_priv020","ks","prescribed_burning","pre",6,10,2024,2,1029,"IS",75,2,0,"BUTT","6.25","F","none","Pieridae",NA,NA,NA,"ks_priv020_v2_y2024"
"priv020","ks_priv020","ks","prescribed_burning","pre",6,10,2024,2,1029,"IS",75,2,0,"BUTT","3.5","F","none","skipper",NA,NA,NA,"ks_priv020_v2_y2024"
"priv020","ks_priv020","ks","prescribed_burning","pre",6,10,2024,2,1029,"IS",75,2,0,"BUTT","10.5","F","none","Pieridae",NA,NA,NA,"ks_priv020_v2_y2024"
